outcome,label,beta,se,p,sort_idx,r2,ar2,bp_p
log_imp,1,0.0368298384674493,7.04992325629653e-18,0,1,0.958204158900692,0.749224953404154,0.822052065353954
log_imp,2,0.0499755043815231,8.3057308956851e-19,0,2,0.958204158900692,0.749224953404154,0.822052065353954
log_imp,3,0.0477955004901745,1.22986666610614e-18,0,3,0.958204158900692,0.749224953404154,0.822052065353954
log_imp,4,0.0748149880742393,1.26454917881936e-18,0,4,0.958204158900692,0.749224953404154,0.822052065353954
log_imp,5,0.0593992080687471,1.03709407663299e-18,0,5,0.958204158900692,0.749224953404154,0.822052065353954
log_imp,6,0.101579531401002,1.04272969851951e-18,0,6,0.958204158900692,0.749224953404154,0.822052065353954
log_imp,7,0.0811937005844978,1.03460709317725e-18,0,7,0.958204158900692,0.749224953404154,0.822052065353954
log_imp,8,0.104833393154093,1.40998465125931e-17,0,8,0.958204158900692,0.749224953404154,0.822052065353954
log_imp,9,0.0616499487686645,8.66770814300037e-19,0,9,0.958204158900692,0.749224953404154,0.822052065353954
log_imp,10,0.0434774403922464,1.53162042157892e-18,0,10,0.958204158900692,0.749224953404154,0.822052065353954
log_imp,11,0.0109362970959701,2.87553026753368e-18,0,11,0.958204158900692,0.749224953404154,0.822052065353954
log_imp,12,0.0244914365672546,8.60337967041198e-19,0,12,0.958204158900692,0.749224953404154,0.822052065353954
log_imp,Post_Tail,0.0300911683263093,0.00907172937009895,0.000909809289810116,999,0.958204158900692,0.749224953404154,0.822052065353954
log_exp,-12,-0.00481073491939776,,,-12,0.971733111084635,0.830398666507811,0.863841684666304
log_exp,-11,-0.00965897837377491,,,-11,0.971733111084635,0.830398666507811,0.863841684666304
log_exp,-10,0.0313825393653391,,,-10,0.971733111084635,0.830398666507811,0.863841684666304
log_exp,-9,0.089297659181131,,,-9,0.971733111084635,0.830398666507811,0.863841684666304
log_exp,-8,0.00627340057531355,,,-8,0.971733111084635,0.830398666507811,0.863841684666304
log_exp,-7,-0.00407093195985917,7.04992325629653e-18,0,-7,0.971733111084635,0.830398666507811,0.863841684666304
log_exp,-6,0.0481829224459568,,,-6,0.971733111084635,0.830398666507811,0.863841684666304
log_exp,-5,0.047159332214033,7.04992325629653e-18,0,-5,0.971733111084635,0.830398666507811,0.863841684666304
log_exp,-4,0.0167870294245915,0,0,-4,0.971733111084635,0.830398666507811,0.863841684666304
log_exp,-3,0.00974178906561817,0,0,-3,0.971733111084635,0.830398666507811,0.863841684666304
log_exp,-2,-0.0450638578610559,0,0,-2,0.971733111084635,0.830398666507811,0.863841684666304
log_exp,-1,0,0,1,-1,0.971733111084635,0.830398666507811,0.863841684666304
log_exp,0,-0.00992172375902983,,,0,0.971733111084635,0.830398666507811,0.863841684666304
