outcome,label,beta,se,p,sort_idx,r2,ar2,bp_p
hicp,-7,-0.737659421015881,0.0215951244888092,9.96248600002019e-256,-7,0.814458039609941,0.784735298382407,0.00431159611480776
hicp,-6,-1.34804951751322,0.017995937077676,0,-6,0.814458039609941,0.784735298382407,0.00431159611480776
hicp,-5,-0.758439614010568,0.0143967496623103,0,-5,0.814458039609941,0.784735298382407,0.00431159611480776
hicp,-4,-0.848829710507913,0.0107975622516708,0,-4,0.814458039609941,0.784735298382407,0.00431159611480776
hicp,-3,-0.499219807005262,0.00719837484500793,0,-3,0.814458039609941,0.784735298382407,0.00431159611480776
hicp,-2,-0.149609903502606,0.0035991874225648,0,-2,0.814458039609941,0.784735298382407,0.00431159611480776
hicp,-1,0,0,1,-1,0.814458039609941,0.784735298382407,0.00431159611480776
hicp,0,0.0196099035027019,0.00359918745409709,5.08177641504078e-08,0,0.814458039609941,0.784735298382407,0.00431159611480776
hicp,1,-0.110780192994645,0.00719837483311101,1.92182321938336e-53,1,0.814458039609941,0.784735298382407,0.00431159611480776
hicp,2,0.0588297105080102,0.0107975622516199,5.08177482003262e-08,2,0.814458039609941,0.784735298382407,0.00431159611480776
hicp,3,0.768439614010679,0.014396749662238,0,3,0.814458039609941,0.784735298382407,0.00431159611480776
hicp,4,1.27804951751331,0.0179959370712981,0,4,0.814458039609941,0.784735298382407,0.00431159611480776
hicp,5,1.39765942101598,0.0215951244914018,0,5,0.814458039609941,0.784735298382407,0.00431159611480776
hicp,6,0.647269324518629,0.0251943119042797,1.47013044317992e-145,6,0.814458039609941,0.784735298382407,0.00431159611480776
hicp,7,0.576879228021292,0.0287934993175952,2.72559815554872e-89,7,0.814458039609941,0.784735298382407,0.00431159611480776
hicp,8,0.366489131523941,0.0323926867329375,1.11938552654774e-29,8,0.814458039609941,0.784735298382407,0.00431159611480776
hicp,9,0.216099035026603,0.0359918741489099,1.92388740012127e-09,9,0.814458039609941,0.784735298382407,0.00431159611480776
hicp,10,1.35570893852926,0.0395910615624875,5.58149607504657e-257,10,0.814458039609941,0.784735298382407,0.00431159611480776
hicp,11,1.2353188420319,0.0431902489768806,6.38128478121329e-180,11,0.814458039609941,0.784735298382407,0.00431159611480776
hicp,12,0.804928745534551,0.0467894363907037,2.51197726377195e-66,12,0.814458039609941,0.784735298382407,0.00431159611480776
hicp,13,1.32453864903722,0.0503886238035215,2.73902570291036e-152,13,0.814458039609941,0.784735298382407,0.00431159611480776
hicp,14,0.734148552539862,0.0539878112186455,4.09216898861442e-42,14,0.814458039609941,0.784735298382407,0.00431159611480776
hicp,15,0.71375845604252,0.0575869986351902,2.80104260942133e-35,15,0.814458039609941,0.784735298382407,0.00431159611480776
hicp,16,0.993368359545167,0.0611861860491879,2.8444156635267e-59,16,0.814458039609941,0.784735298382407,0.00431159611480776
hicp,17,1.21297826304783,0.0647853734641267,3.21362266477342e-78,17,0.814458039609941,0.784735298382407,0.00431159611480776
hicp,18,0.65258816655048,0.0683845608777887,1.38870610752174e-21,18,0.814458039609941,0.784735298382407,0.00431159611480776
hicp,Post_Tail,4.7926823711432,0.727478417096939,4.45565579862609e-11,999,0.814458039609941,0.784735298382407,0.00431159611480776
imports_world_meur,Pre_Tail,-29.987175386688,172.646427375829,0.862108107169483,-999,0.946197954081984,0.937579179735894,0.0146036320668972
imports_world_meur,-12,419.931486190065,14.6603286047478,1.90023252241028e-180,-12,0.946197954081984,0.937579179735894,0.0146036320668972
imports_world_meur,-11,590.064987445517,13.3275714587464,0,-11,0.946197954081984,0.937579179735894,0.0146036320668972
imports_world_meur,-10,328.798488700962,11.9948143128023,1.98826295578849e-165,-10,0.946197954081984,0.937579179735894,0.0146036320668972
imports_world_meur,-9,255.931989956407,10.6620571654908,2.52597497275237e-127,-9,0.946197954081984,0.937579179735894,0.0146036320668972
imports_world_meur,-8,581.965491211857,9.32930001869398,0,-8,0.946197954081984,0.937579179735894,0.0146036320668972
imports_world_meur,-7,355.298992467306,7.99654287168702,0,-7,0.946197954081984,0.937579179735894,0.0146036320668972
imports_world_meur,-6,445.632493722754,6.66378572437007,0,-6,0.946197954081984,0.937579179735894,0.0146036320668972
imports_world_meur,-5,673.2659949782,5.33102857649741,0,-5,0.946197954081984,0.937579179735894,0.0146036320668972
imports_world_meur,-4,396.199496233651,3.99827142751086,0,-4,0.946197954081984,0.937579179735894,0.0146036320668972
imports_world_meur,-3,597.832997489094,2.665514275755,0,-3,0.946197954081984,0.937579179735894,0.0146036320668972
imports_world_meur,-2,298.366498744545,1.3327571129011,0,-2,0.946197954081984,0.937579179735894,0.0146036320668972
imports_world_meur,-1,0,0,1,-1,0.946197954081984,0.937579179735894,0.0146036320668972
imports_world_meur,0,-98.0664987445602,1.33275711293369,0,0,0.946197954081984,0.937579179735894,0.0146036320668972
imports_world_meur,1,-731.532997489114,2.66551427299186,0,1,0.946197954081984,0.937579179735894,0.0146036320668972
imports_world_meur,2,-16.799496233665,3.99827142568273,2.64930003299178e-05,2,0.946197954081984,0.937579179735894,0.0146036320668972
imports_world_meur,3,-610.465994978219,5.33102857792341,0,3,0.946197954081984,0.937579179735894,0.0146036320668972
imports_world_meur,4,-156.232493722771,6.6637857255201,1.48645232196931e-121,4,0.946197954081984,0.937579179735894,0.0146036320668972
imports_world_meur,5,-249.098992467326,7.99654287264934,4.94157903470114e-213,5,0.946197954081984,0.937579179735894,0.0146036320668972
imports_world_meur,6,-446.165491211876,9.32930002031831,0,6,0.946197954081984,0.937579179735894,0.0146036320668972
imports_world_meur,7,215.368010043572,10.6620571648283,9.89336050117615e-91,7,0.946197954081984,0.937579179735894,0.0146036320668972
imports_world_meur,8,644.301511299021,11.9948143128183,0,8,0.946197954081984,0.937579179735894,0.0146036320668972
imports_world_meur,9,501.035012554471,13.3275714593326,0,9,0.946197954081984,0.937579179735894,0.0146036320668972
imports_world_meur,10,75.7685138099192,14.6603286057917,2.36272773829742e-07,10,0.946197954081984,0.937579179735894,0.0146036320668972
imports_world_meur,11,284.502015065364,15.9930857517444,8.59038965232315e-71,11,0.946197954081984,0.937579179735894,0.0146036320668972
imports_world_meur,12,1225.03551632081,17.3258428981715,0,12,0.946197954081984,0.937579179735894,0.0146036320668972
